Date,Price,Open,High,Low,Vol.,Change %,50_days_MA,200_days_MA,365_days_MA,500_days_MA
2019-04-26,215.6,221.9,221.9,214.0,26.04M,-2.82%,174.48699999999997,158.975,136.29931506849314,165.184
2019-04-25,221.85,223.4,225.9,220.25,27.13M,-0.78%,175.808,159.23875,136.55931506849316,165.0447
2019-04-24,223.6,231.65,232.95,217.6,50.32M,-3.48%,177.18900000000002,159.50924999999998,136.81383561643835,164.913
2019-04-23,231.65,235.0,235.85,230.25,18.98M,-1.36%,178.618,159.81275,137.08109589041095,164.7903
2019-04-22,234.85,235.0,239.35,231.7,30.28M,-0.59%,180.011,160.13825,137.3521917808219,164.6723
2019-04-18,236.25,231.9,239.3,230.6,42.45M,2.49%,181.49,160.475,137.62013698630136,164.541
2019-04-16,230.5,233.8,234.1,225.65,41.65M,-0.54%,182.825,160.7595,137.86547945205479,164.39020000000002
2019-04-15,231.75,217.15,233.25,217.15,57.28M,7.32%,184.1,161.024,138.1141095890411,164.25070000000002
2019-12-04,215.95,218.95,219.0,215.0,21.79M,-1.03%,185.16800000000003,161.185,138.3091780821918,164.0918
2019-11-04,218.2,216.6,219.2,213.3,41.86M,1.00%,186.215,161.4475,138.54013698630138,163.9402
2019-10-04,216.05,206.0,217.4,205.6,69.35M,4.93%,187.31400000000002,161.70850000000002,138.76630136986302,163.78320000000002
2019-09-04,205.9,200.0,207.6,198.15,29.61M,2.67%,188.22299999999998,161.91,138.96520547945204,163.5989
2019-08-04,200.55,206.0,207.4,198.8,23.88M,-2.24%,189.048,162.02975,139.15383561643836,163.3972
2019-05-04,205.15,208.0,209.5,202.3,32.06M,-0.49%,189.97299999999998,162.12449999999998,139.35191780821918,163.1875
2019-04-04,206.15,201.85,206.9,201.05,41.27M,2.38%,190.91100000000003,162.215,139.56808219178083,162.99280000000002
2019-03-04,201.35,205.0,208.95,199.2,81.78M,-0.79%,191.845,162.34125,139.78328767123287,162.78979999999999
2019-02-04,202.95,188.05,204.4,185.3,100.83M,8.33%,192.738,162.445,139.97931506849315,162.6226
2019-01-04,187.35,176.35,189.75,176.35,46.39M,7.52%,193.31,162.44925,140.12794520547945,162.3609
2019-03-29,174.25,171.15,177.05,171.0,17.78M,2.17%,193.51100000000002,162.3785,140.22876712328767,162.0815
2019-03-28,170.55,169.0,171.4,167.55,13.20M,0.41%,193.57399999999998,162.30325000000002,140.29082191780822,161.807
2019-03-27,169.85,174.0,175.0,169.15,10.05M,-1.88%,193.59,162.19549999999998,140.35164383561644,161.5312
2019-03-26,173.1,171.9,173.6,171.6,7.82M,1.05%,193.637,162.086,140.41095890410958,161.26729999999998
2019-03-25,171.3,173.7,173.8,170.55,11.86M,-2.34%,193.73899999999998,161.95600000000002,140.473698630137,160.99439999999998
2019-03-22,175.4,181.95,182.0,174.9,11.51M,-2.66%,193.85699999999997,161.84525,140.5472602739726,160.74159999999998
2019-03-20,180.2,183.0,183.45,179.6,7.54M,-1.45%,194.067,161.7445,140.64561643835617,160.50790000000003
2019-03-19,182.85,182.0,184.5,180.75,10.32M,0.33%,194.25900000000001,161.67950000000002,140.7539726027397,160.2808
2019-03-18,182.25,181.0,184.7,179.5,14.69M,1.25%,194.41400000000002,161.6095,140.86945205479452,160.0742
2019-03-15,180.0,180.2,181.4,177.6,17.49M,0.25%,194.562,161.52775000000003,140.97273972602738,159.84529999999998
2019-03-14,179.55,181.5,182.45,177.65,15.74M,-1.18%,194.65,161.46550000000002,141.05534246575343,159.58960000000002
2019-03-13,181.7,184.45,184.9,180.4,9.77M,-1.68%,194.757,161.46125,141.1482191780822,159.3469
2019-12-03,184.8,184.4,186.0,183.55,18.66M,1.62%,194.84799999999998,161.46175000000002,141.23849315068495,159.0986
2019-11-03,181.85,182.0,184.6,181.05,25.67M,0.36%,194.858,161.44275,141.3249315068493,158.84830000000002
2019-08-03,181.2,187.8,187.95,180.0,28.01M,-4.28%,194.836,161.39325,141.42739726027398,158.5991
2019-07-03,189.3,191.4,193.45,187.8,27.05M,0.26%,195.11900000000003,161.371,141.55369863013698,158.33780000000002
2019-06-03,188.8,195.4,195.4,187.75,22.47M,-2.71%,195.313,161.39275,141.67972602739727,158.07829999999998
2019-05-03,194.05,183.8,198.35,181.4,58.14M,7.63%,195.658,161.43725,141.81616438356164,157.8313
2019-01-03,180.3,178.65,184.0,177.35,20.54M,1.61%,195.46099999999998,161.42025,141.9323287671233,157.549
2019-02-28,177.45,180.0,181.55,176.6,18.69M,0.06%,195.47299999999998,161.42675,142.07027397260273,157.2735
2019-02-27,177.35,183.55,186.1,176.1,19.72M,-2.90%,195.512,161.4405,142.2241095890411,156.9857
2019-02-26,182.65,173.0,183.45,172.5,31.86M,3.93%,195.776,161.47625,142.39328767123286,156.70069999999998
2019-02-25,175.75,175.15,177.5,173.5,15.55M,0.83%,195.60100000000003,161.47475,142.5413698630137,156.3738
2019-02-22,174.3,170.0,175.3,167.85,13.01M,2.71%,195.472,161.4665,142.67602739726027,156.0254
2019-02-21,169.7,165.6,170.6,165.1,14.81M,2.97%,195.148,161.41925,142.7968493150685,155.67329999999998
2019-02-20,164.8,164.45,166.7,163.75,11.61M,0.64%,194.717,161.36925000000002,142.90986301369864,155.34629999999999
2019-02-19,163.75,164.0,165.95,161.55,14.53M,0.52%,194.29,161.287,143.01712328767124,155.0279
2019-02-18,162.9,162.8,163.45,159.2,13.50M,0.77%,193.72899999999998,161.22674999999998,143.1041095890411,154.6874
2019-02-15,161.65,159.8,162.3,153.15,20.71M,1.13%,192.966,161.1515,143.20356164383563,154.3674
2019-02-14,159.85,155.95,161.0,153.8,16.35M,3.13%,191.974,161.084,143.3064383561644,154.0391
2019-02-13,155.0,152.95,156.65,151.5,15.34M,2.11%,190.928,161.05,143.39178082191782,153.74009999999998
2019-12-02,151.8,152.95,154.4,150.6,14.17M,-0.56%,189.678,161.0105,143.4813698630137,153.42
2019-11-02,152.65,150.15,153.25,145.85,26.16M,1.29%,188.419,160.97125,143.5795890410959,153.07760000000002
2019-08-02,150.7,164.6,164.6,129.0,102.26M,-17.58%,186.996,160.91725,143.67630136986304,152.7187
2019-07-02,182.85,179.0,185.0,178.9,16.15M,2.44%,186.18099999999998,161.00099999999998,143.87191780821917,152.426
2019-06-02,178.5,176.0,179.45,171.9,10.33M,1.54%,185.118,161.0465,144.05123287671233,152.1163
2019-05-02,175.8,180.7,181.15,174.7,12.06M,-2.47%,183.937,161.1345,144.24616438356165,151.8171
2019-04-02,180.25,181.0,183.7,178.2,11.85M,-0.77%,182.817,161.2305,144.45602739726027,151.5276
2019-01-02,181.65,182.0,185.9,179.55,14.93M,0.25%,181.84,161.33125,144.66397260273973,151.2331
2019-01-31,181.2,175.8,183.9,175.8,22.28M,3.78%,180.829,161.41325,144.86876712328768,150.9454
2019-01-30,174.6,174.3,176.75,173.3,7.76M,0.58%,180.00199999999998,161.45675,145.06849315068493,150.62269999999998
2019-01-29,173.6,172.35,174.9,170.9,6.14M,0.75%,179.11,161.50775,145.25986301369863,150.3381
2019-01-28,172.3,173.3,175.35,169.4,8.17M,-0.55%,178.235,161.53875,145.4413698630137,150.0304
2019-01-25,173.25,175.95,178.9,171.95,12.14M,-1.23%,177.582,161.59325,145.62794520547948,149.7149
2019-01-24,175.4,180.0,180.3,173.7,13.46M,-2.69%,177.079,161.64950000000002,145.81136986301368,149.4217
2019-01-23,180.25,181.7,182.7,178.55,9.78M,-0.33%,176.58100000000002,161.71375,146.01739726027398,149.223
2019-01-22,180.85,181.5,181.5,175.95,9.78M,-0.36%,176.075,161.77925,146.2213698630137,149.0593
2019-01-21,181.5,184.3,184.95,180.65,6.92M,-0.98%,175.67800000000003,161.83625,146.43657534246577,148.8887
2019-01-18,183.3,185.65,185.65,181.3,6.80M,-0.87%,175.285,161.91,146.65602739726026,148.7203
2019-01-17,184.9,186.0,187.3,183.4,9.37M,-0.30%,175.236,161.99925000000002,146.8745205479452,148.53179999999998
2019-01-16,185.45,186.0,187.35,184.05,11.87M,0.05%,175.46,162.0735,147.0867123287671,148.324
2019-01-15,185.35,183.3,185.8,181.25,13.54M,1.62%,175.75600000000003,162.14025,147.29972602739727,148.1135
2019-01-14,182.4,180.3,198.3,177.45,18.94M,1.16%,176.007,162.207,147.50643835616438,147.9285
2019-11-01,180.3,186.55,187.75,179.4,25.90M,-2.93%,176.15099999999998,162.251,147.7117808219178,147.77179999999998
2019-10-01,185.75,183.65,186.85,183.55,16.96M,1.48%,176.44,162.30725,147.92191780821918,147.6514
2019-09-01,183.05,181.5,183.6,180.2,17.47M,1.72%,176.59300000000002,162.3625,148.12479452054797,147.49689999999998
2019-08-01,179.95,176.1,180.5,176.1,20.13M,2.62%,176.588,162.40125,148.33438356164385,147.3666
2019-07-01,175.35,173.2,178.2,173.2,21.44M,2.57%,176.438,162.40275,148.53657534246574,147.2321
2019-04-01,170.95,169.0,171.95,168.5,17.65M,2.95%,176.21200000000002,162.369,148.72890410958905,147.0984
2019-03-01,166.05,169.0,170.15,165.1,9.32M,-1.48%,175.933,162.33975,148.91465753424657,146.9892
2019-02-01,168.55,170.6,171.75,168.0,13.41M,-2.83%,175.713,162.32025,149.10397260273973,146.93
2019-01-01,173.45,173.5,174.2,171.3,6.72M,0.43%,175.548,162.44899999999998,149.3013698630137,146.88340000000002
2018-12-31,172.7,172.45,173.9,171.75,8.51M,1.08%,175.306,162.67825000000002,149.49013698630137,146.838
2018-12-28,170.85,169.4,172.2,169.15,8.67M,1.55%,175.08599999999998,162.865,149.67109589041098,146.7933
2018-12-27,168.25,172.75,173.4,167.7,15.23M,-1.55%,174.82699999999997,163.043,149.8460273972603,146.7472
2018-12-26,170.9,171.45,172.2,167.6,12.04M,-0.93%,174.459,163.23875,150.03301369863016,146.716
2018-12-24,172.5,176.25,177.85,171.5,11.37M,-2.13%,174.13300000000004,163.417,150.22479452054796,146.69330000000002
2018-12-21,176.25,177.0,180.5,175.15,23.74M,-0.09%,173.77700000000002,163.60075,150.443698630137,146.6775
2018-12-20,176.4,173.0,177.3,171.75,15.82M,1.44%,173.699,163.8535,150.66561643835615,146.6634
2018-12-19,173.9,176.5,176.5,172.5,11.54M,-0.49%,173.628,164.08825000000002,150.88246575342464,146.6385
2018-12-18,174.75,174.0,177.6,173.1,18.02M,0.46%,173.576,164.32275,151.0858904109589,146.6361
2018-12-17,173.95,167.25,175.95,167.25,28.53M,4.19%,173.40200000000002,164.586,151.27397260273972,146.6456
2018-12-14,166.95,166.0,168.4,164.85,10.09M,0.06%,173.226,164.83675,151.44054794520548,146.6496
2018-12-13,166.85,166.0,168.0,165.55,12.24M,1.68%,173.077,165.0665,151.59246575342465,146.6542
2018-12-12,164.1,159.5,167.1,158.0,22.46M,3.80%,172.965,165.29949999999997,151.7367123287671,146.6213
2018-11-12,158.1,155.0,159.5,154.65,12.09M,0.64%,172.83100000000002,165.49175000000002,151.85356164383563,146.57410000000002
2018-10-12,157.1,159.9,160.5,156.5,13.52M,-3.26%,172.69799999999998,165.66525000000001,151.98054794520547,146.52319999999997
2018-07-12,162.4,162.25,164.2,160.8,13.55M,-0.15%,172.68800000000002,165.90075000000002,152.15561643835616,146.49020000000002
2018-06-12,162.65,168.5,168.7,161.6,15.43M,-3.87%,172.708,166.12675,152.33068493150685,146.4602
2018-05-12,169.2,173.0,173.0,168.6,14.96M,-3.73%,172.895,166.37325,152.52986301369864,146.4409
2018-04-12,175.75,177.95,178.75,175.3,11.48M,0.17%,173.31,166.6295,152.76602739726027,146.4372
2018-03-12,175.45,173.25,176.45,170.0,14.07M,2.04%,173.783,166.89149999999998,153.00835616438354,146.42270000000002
2018-11-30,171.95,172.0,174.9,170.35,18.39M,-2.99%,174.169,167.09675000000004,153.24109589041095,146.403
2018-11-29,177.25,175.95,179.35,173.45,20.89M,1.61%,174.7,167.34350000000003,153.49506849315068,146.3904
2018-11-28,174.45,181.0,181.35,174.0,12.50M,-3.11%,174.532,167.5495,153.74534246575342,146.371
2018-11-27,180.05,181.7,184.55,178.55,11.64M,-0.94%,174.56300000000002,167.82875,154.01178082191782,146.3614
2018-11-26,181.75,183.9,184.45,177.0,9.87M,-0.44%,174.68200000000002,168.12875,154.27931506849316,146.35770000000002
2018-11-22,182.55,185.5,186.15,181.75,9.14M,-0.87%,174.72799999999998,168.43149999999997,154.5508219178082,146.3633
2018-11-21,184.15,184.4,186.75,183.75,8.10M,0.22%,174.778,168.70925,154.83123287671233,146.3709
2018-11-20,183.75,184.05,188.3,183.2,13.11M,-0.46%,174.82899999999998,168.98025,155.11369863013698,146.3909
2018-11-19,184.6,180.6,185.5,179.1,14.52M,2.61%,175.02900000000002,169.2635,155.38835616438357,146.4172
2018-11-16,179.9,180.9,181.85,177.85,10.02M,-0.17%,175.155,169.49125,155.65164383561643,146.4329
2018-11-15,180.2,178.0,182.7,177.5,18.74M,1.92%,175.313,169.78274999999996,155.9064383561644,146.4519
2018-11-14,176.8,180.5,183.0,176.25,15.80M,-1.50%,175.384,170.0605,156.15465753424658,146.4673
2018-11-13,179.5,180.75,183.0,178.35,22.19M,-3.52%,175.46599999999998,170.36775,156.41054794520548,146.4904
2018-12-11,186.05,194.45,194.45,185.2,20.79M,-4.71%,175.582,170.75050000000002,156.6982191780822,146.5155
2018-09-11,195.25,192.9,200.75,192.0,22.34M,0.21%,175.87,171.16350000000003,157.00712328767125,146.59
2018-07-11,194.85,194.95,195.75,193.35,3.93M,0.83%,176.13699999999997,171.55425,157.31301369863013,146.687
2018-06-11,193.25,192.45,199.95,191.75,35.34M,1.82%,176.33599999999998,171.949,157.62082191780823,146.7711
2018-05-11,189.8,191.3,191.3,186.65,14.82M,-0.26%,176.43400000000003,172.31625,157.91095890410958,146.84879999999998
2018-02-11,190.3,180.95,191.85,180.9,29.43M,6.05%,176.53099999999998,172.666,158.1768493150685,146.9374
2018-01-11,179.45,182.0,186.05,178.2,28.95M,0.20%,176.41299999999998,173.01049999999998,158.45438356164382,147.0143
2018-10-31,179.1,178.3,180.0,173.45,12.58M,1.04%,176.347,173.35075,158.73424657534247,147.0945
2018-10-30,177.25,177.0,181.5,176.05,15.60M,1.08%,176.28600000000003,173.69850000000002,159.013698630137,147.17370000000003
2018-10-29,175.35,169.95,176.5,167.7,14.17M,4.07%,176.078,174.01325,159.29082191780822,147.25259999999997
2018-10-26,168.5,166.0,172.8,165.9,19.58M,1.91%,175.78699999999998,174.2365,159.54520547945205,147.32139999999998
2018-10-25,165.35,168.95,169.75,164.6,14.88M,-3.11%,175.495,174.45925,159.79027397260273,147.38639999999998
2018-10-24,170.65,173.9,175.0,169.0,15.42M,0.00%,175.40099999999998,174.70575,160.05328767123288,147.4624
2018-10-23,170.65,170.0,175.7,169.55,15.59M,-0.06%,175.395,174.9545,160.3004109589041,147.5399
2018-10-22,170.75,176.4,176.85,170.05,11.72M,-2.26%,175.489,175.19850000000002,160.55767123287671,147.61180000000002
2018-10-19,174.7,178.95,179.75,174.0,10.47M,-2.92%,175.612,175.46175,160.83178082191782,147.6899
2018-10-17,179.95,187.6,187.8,179.1,12.00M,-3.17%,175.74200000000002,175.74125,161.12506849315068,147.7824
2018-10-16,185.85,185.2,187.25,184.55,9.70M,0.81%,176.005,176.08350000000002,161.43082191780823,147.8801
2018-10-15,184.35,186.5,186.5,182.7,11.66M,0.33%,176.275,176.39275,161.73150684931508,147.9818
2018-12-10,183.75,185.95,188.4,182.6,18.01M,0.44%,176.585,176.69275000000002,162.04972602739727,148.0888
2018-11-10,182.95,180.65,187.75,178.0,19.32M,-3.07%,176.826,176.95399999999998,162.3667123287671,148.19540000000003
2018-10-10,188.75,186.0,190.95,185.05,35.67M,2.39%,177.15099999999998,177.25,162.7049315068493,148.31640000000002
2018-09-10,184.35,205.7,206.0,170.3,142.76M,-13.19%,177.313,177.49375,163.02383561643836,148.4296
2018-08-10,212.35,217.8,218.5,208.1,11.85M,-1.80%,178.032,177.88825,163.41095890410958,148.6004
2018-05-10,216.25,222.75,226.45,214.75,10.47M,-3.14%,178.87900000000002,178.28175000000002,163.81671232876715,148.7715
2018-04-10,223.25,224.0,230.8,221.75,13.90M,-1.91%,179.84900000000002,178.66225000000003,164.23465753424657,148.9498
2018-03-10,227.6,230.0,232.8,225.8,9.09M,-0.76%,180.92199999999997,179.07875,164.66424657534247,149.1332
2018-01-10,229.35,225.0,230.45,220.0,9.74M,2.53%,182.17,179.46925,165.10013698630138,149.315
2018-09-28,223.7,227.9,230.7,219.5,14.20M,-0.69%,183.30700000000002,179.80675,165.52520547945204,149.4805
2018-09-27,225.25,234.8,236.55,223.1,17.43M,-3.47%,184.53,180.14925,165.9609589041096,149.649
2018-09-26,233.35,242.3,243.2,229.55,17.81M,-3.09%,186.035,180.54175000000004,166.38849315068495,149.8262
2018-09-25,240.8,241.0,243.5,235.45,9.03M,0.25%,187.709,180.942,166.84835616438357,150.04
2018-09-24,240.2,250.2,251.0,239.35,8.89M,-4.05%,189.265,181.30349999999999,167.2995890410959,150.2534
2018-09-21,250.35,255.05,257.7,228.85,18.55M,-0.89%,191.01899999999998,181.70525,167.77191780821917,150.4875
2018-09-19,252.6,253.55,255.0,251.0,7.85M,0.44%,192.687,182.1635,168.23671232876714,150.7293
2018-09-18,251.5,257.75,259.8,250.6,11.55M,-3.36%,194.202,182.6245,168.67986301369862,150.9666
2018-09-17,260.25,263.35,264.1,259.65,9.46M,-2.38%,195.898,183.14175,169.1517808219178,151.23260000000002
2018-09-14,266.6,265.0,269.6,263.4,10.71M,1.60%,197.791,183.71649999999997,169.61123287671234,151.52020000000002
2018-12-09,262.4,268.2,268.2,258.85,14.46M,-1.83%,199.49399999999997,184.2495,170.04054794520547,151.78220000000002
2018-11-09,267.3,277.25,278.85,265.7,13.44M,-3.05%,201.351,184.81324999999998,170.45999999999998,152.0506
2018-10-09,275.7,276.0,282.0,271.75,21.32M,-0.61%,203.26399999999998,185.39075,170.87082191780823,152.3271
2018-07-09,277.4,269.55,279.9,269.25,26.19M,2.76%,205.17699999999996,185.95175,171.2850684931507,152.5861
2018-06-09,269.95,269.7,272.0,263.85,14.74M,1.29%,206.925,186.49,171.66753424657534,152.8307
2018-05-09,266.5,261.0,271.0,255.4,10.08M,1.74%,208.572,187.00375,172.0541095890411,153.06080000000003
2018-04-09,261.95,270.5,270.8,260.35,14.78M,-1.74%,210.136,187.47349999999997,172.41849315068492,153.2879
2018-03-09,266.6,271.4,273.0,265.25,14.60M,-0.34%,211.77599999999998,187.99375,172.75095890410958,153.524
2018-08-31,267.5,259.1,268.25,258.1,12.36M,3.14%,213.528,188.502,173.0878082191781,153.7704
2018-08-30,259.35,262.3,263.0,259.0,6.33M,-0.90%,215.111,188.99325000000002,173.3876712328767,154.0025
2018-08-29,261.7,261.05,263.5,261.0,5.12M,0.65%,216.80900000000003,189.49949999999998,173.69191780821916,154.24569999999997
2018-08-28,260.0,261.7,263.25,259.05,8.51M,0.46%,218.419,190.003,173.97,154.4811
2018-08-27,258.8,257.0,259.5,256.5,6.13M,1.29%,219.87399999999997,190.5025,174.2460273972603,154.69989999999999
2018-08-24,255.5,257.0,258.65,255.0,8.70M,-0.54%,221.07899999999998,190.98375,174.50328767123287,154.9153
2018-08-23,256.9,269.2,269.2,256.0,18.67M,-4.43%,222.32,191.495,174.74383561643836,155.12539999999998
2018-08-21,268.8,271.85,274.7,266.7,19.51M,-0.48%,223.83100000000002,192.0475,175.01698630136985,155.3624
2018-08-20,270.1,261.85,271.85,259.2,25.58M,4.59%,225.43699999999998,192.60425000000004,175.29260273972602,155.615
2018-08-17,258.25,253.7,260.1,253.0,16.12M,2.77%,226.796,193.07449999999997,175.53178082191783,155.8451
2018-08-16,251.3,245.8,252.8,245.25,14.15M,1.00%,228.233,193.49399999999997,175.75520547945206,156.06210000000002
2018-08-14,248.8,248.6,249.85,247.2,9.17M,0.04%,229.62699999999998,193.89275,175.9741095890411,156.2712
2018-08-13,248.7,249.25,249.7,243.1,13.88M,-0.56%,231.05599999999998,194.2825,176.17986301369862,156.49280000000002
2018-10-08,250.1,257.25,258.65,249.55,14.61M,-3.01%,232.55100000000002,194.70199999999997,176.37506849315068,156.7388
2018-09-08,257.85,256.65,260.4,255.5,7.78M,1.06%,234.33800000000002,195.14375,176.57808219178082,157.0121
2018-08-08,255.15,253.5,258.25,251.85,16.13M,1.41%,236.13400000000001,195.571,176.8231506849315,157.2806
2018-07-08,251.6,255.2,256.0,250.55,14.49M,-0.96%,237.75300000000004,195.96275000000003,177.0635616438356,157.5404
2018-06-08,254.05,259.95,261.8,252.5,11.37M,-1.70%,239.421,196.3605,177.3058904109589,157.7982
2018-03-08,258.45,262.15,263.85,257.6,9.04M,-0.92%,241.175,196.78975,177.53013698630136,158.0639
2018-02-08,260.85,263.45,266.45,258.7,17.42M,-1.58%,242.898,197.21825,177.73465753424657,158.3385
2018-01-08,265.05,250.0,268.0,250.0,53.28M,0.36%,244.6,197.66174999999998,177.94561643835615,158.61939999999998
2018-07-31,264.1,268.95,270.45,262.2,10.03M,-1.27%,246.165,198.08100000000002,178.18671232876713,158.88530000000003
2018-07-30,267.5,267.75,271.65,266.2,7.80M,-0.24%,247.82800000000003,198.51175000000003,178.4204109589041,159.1696
2018-07-27,268.15,259.1,269.7,258.55,15.28M,3.83%,249.51600000000002,198.94099999999997,178.64410958904108,159.4613
2018-07-26,258.25,260.1,263.0,257.5,8.82M,0.16%,251.02200000000002,199.35649999999998,178.83547945205478,159.7301
2018-07-25,257.85,260.0,261.7,256.1,6.72M,-0.37%,252.40400000000002,199.75025000000002,179.03342465753425,160.0076
2018-07-24,258.8,258.75,263.75,257.1,9.91M,0.02%,253.893,200.16025,179.2180821917808,160.29160000000002
2018-07-23,258.75,254.95,259.5,251.1,8.89M,2.11%,254.821,200.50325,179.3927397260274,160.5783
2018-07-20,253.4,252.7,254.0,251.0,6.42M,0.36%,255.56399999999996,200.886,179.54643835616437,160.8622
2018-07-19,252.5,254.0,257.85,251.2,9.56M,0.26%,256.149,201.2715,179.69698630136983,161.1411
2018-07-18,251.85,259.45,259.45,247.3,9.35M,-2.36%,256.634,201.68349999999998,179.83808219178084,161.4355
2018-07-17,257.95,253.0,259.0,252.3,6.35M,2.32%,257.206,202.05075,180.0082191780822,161.7441
2018-07-16,252.1,260.5,260.8,250.5,11.07M,-4.36%,257.774,202.4075,180.16123287671232,162.0368
2018-07-13,263.6,267.3,269.4,262.7,8.35M,-0.94%,258.541,202.796,180.3454794520548,162.3511
2018-12-07,266.1,269.6,272.0,265.5,8.57M,-0.63%,259.196,203.19475,180.54849315068498,162.67990000000003
2018-11-07,267.8,276.4,276.4,267.1,7.36M,-2.78%,259.736,203.60825,180.78205479452055,163.008
2018-10-07,275.45,274.9,276.9,272.9,6.35M,0.71%,260.441,204.03075,181.03068493150687,163.34680000000003
2018-09-07,273.5,274.6,277.0,272.05,9.39M,0.98%,260.904,204.39925,181.27136986301372,163.6835
2018-06-07,270.85,262.0,272.5,261.85,19.22M,3.56%,261.269,204.70625,181.48986301369862,164.0083
2018-05-07,261.55,263.5,263.75,252.55,20.82M,-2.06%,261.47,204.9775,181.67561643835617,164.32129999999998
2018-04-07,267.05,270.0,271.5,265.65,7.39M,-0.89%,261.606,205.24125,181.90191780821917,164.64260000000002
2018-03-07,269.45,269.5,271.5,267.2,11.48M,1.03%,261.663,205.51049999999998,182.13287671232877,164.97560000000001
2018-02-07,266.7,276.0,276.05,265.6,16.50M,-0.97%,261.749,205.73475,182.36027397260273,165.3026
2018-06-29,269.3,265.45,270.5,262.65,14.77M,2.26%,261.789,205.96325000000002,182.61547945205479,165.6309
2018-06-28,263.35,272.0,272.65,261.85,19.51M,-2.84%,261.54200000000003,206.12175,182.85863013698633,165.9416
2018-06-27,271.05,278.5,279.5,270.0,19.08M,-2.10%,261.415,206.30275,183.1204109589041,166.2685
2018-06-26,276.85,288.4,288.4,275.1,30.73M,-4.34%,261.553,206.50575,183.39657534246575,166.60829999999999
2018-06-25,289.4,306.3,306.3,287.6,16.39M,-6.04%,262.01099999999997,206.80025,183.70739726027398,166.97639999999998
2018-06-22,308.0,306.85,308.9,303.2,6.03M,0.33%,262.932,207.18150000000003,184.06041095890407,167.37429999999998
2018-06-21,307.0,307.9,308.5,305.5,5.09M,0.46%,263.74,207.63675,184.42260273972602,167.7703
2018-06-20,305.6,304.9,308.25,304.05,6.61M,0.18%,264.502,208.07375,184.76616438356163,168.1746
2018-06-19,305.05,309.6,312.8,303.3,10.50M,-1.21%,265.416,208.51875,185.12260273972603,168.5816
2018-06-18,308.8,302.9,311.0,302.1,8.79M,1.93%,266.358,209.03325,185.4845205479452,168.9977
2018-06-15,302.95,305.75,307.65,300.55,8.22M,-0.96%,267.217,209.54525,185.83958904109588,169.4071
2018-06-14,305.9,308.5,309.6,303.8,6.53M,-0.81%,268.159,210.04899999999998,186.23438356164385,169.82
2018-06-13,308.4,309.2,311.25,307.0,7.28M,0.19%,269.217,210.56024999999997,186.64178082191782,170.234
2018-12-06,307.8,310.95,313.65,307.2,7.93M,-0.63%,270.235,211.0925,187.04534246575338,170.642
2018-11-06,309.75,310.9,313.9,306.65,14.65M,-0.06%,271.054,211.62650000000002,187.45150684931502,171.0519
2018-08-06,309.95,305.7,315.55,302.4,27.25M,1.49%,271.851,212.23950000000002,187.8456164383562,171.463
2018-07-06,305.4,296.3,306.9,295.25,22.84M,3.30%,272.794,212.89525,188.21821917808217,171.8685
2018-06-06,295.65,286.85,296.9,285.25,19.75M,3.76%,273.681,213.52075000000002,188.5947945205479,172.2548
2018-05-06,284.95,286.65,288.25,283.6,7.46M,-0.59%,274.404,214.09625,188.93424657534246,172.632
2018-04-06,286.65,292.5,293.85,286.0,10.84M,-0.19%,275.163,214.66400000000002,189.27712328767123,173.0145
2018-01-06,287.2,284.5,290.35,283.05,15.84M,1.66%,275.905,215.24349999999998,189.61246575342466,173.39939999999999
2018-05-31,282.5,289.95,290.85,281.6,28.77M,-2.22%,276.398,215.77899999999997,189.93191780821917,173.7634
2018-05-30,288.9,289.95,292.25,286.15,11.65M,-1.95%,277.073,216.3225,190.27575342465755,174.13060000000002
2018-05-29,294.65,296.8,300.0,293.0,9.82M,-0.56%,277.93399999999997,216.88150000000002,190.62794520547945,174.5076
2018-05-28,296.3,293.75,299.9,290.3,8.52M,0.73%,278.779,217.45175000000003,190.99493150684933,174.8774
2018-05-25,294.15,290.4,297.45,286.25,19.24M,1.91%,279.493,218.0225,191.35109589041093,175.2428
2018-05-24,288.65,300.0,307.65,284.1,46.10M,-6.72%,280.04900000000004,218.56799999999998,191.6832876712329,175.5892
2018-05-23,309.45,311.1,317.25,305.4,17.70M,0.57%,280.93699999999995,219.20675,192.07150684931509,175.9866
2018-05-22,307.7,296.55,312.5,296.55,17.20M,3.99%,281.80899999999997,219.82125,192.44849315068493,176.405
2018-05-21,295.9,304.75,307.2,294.7,11.55M,-2.86%,282.37699999999995,220.3915,192.79739726027395,176.7993
2018-05-18,304.6,314.75,315.0,303.5,11.69M,-3.27%,283.106,221.0085,193.1742465753425,177.2155
2018-05-17,314.9,313.1,319.5,309.3,10.21M,1.50%,284.239,221.6365,193.56958904109587,177.66619999999998
2018-05-16,310.25,309.95,315.75,306.7,12.05M,0.05%,285.287,222.24375,193.94835616438354,178.1127
2018-05-15,310.1,324.0,324.05,305.7,15.32M,-4.17%,286.313,222.824,194.33479452054794,178.5589
2018-05-14,323.6,333.0,333.0,323.0,8.31M,-2.18%,287.61,223.54049999999998,194.75150684931506,179.037
2018-11-05,330.8,334.0,334.0,330.0,7.37M,-0.84%,289.158,224.30725,195.17972602739724,179.5324
2018-10-05,333.6,343.75,343.75,332.75,11.16M,-2.44%,290.78,225.08849999999998,195.62246575342465,180.034
